演员,类型,整理后剧名,上映时间,语言,评分,地区,导演,差评数,评分人数,播放量,好评数
王雷/贾青/叶项明/蒋恺/肖聪/常戎,青春剧/年代剧/谍战剧/粤语电视剧/超清1080P,东江英雄刘黑仔,2015,国语,8.1,内地,谭俏,15019,81133,243000000,66114
王/郭广平/洪涛/温峥嵘/安荣生/张世会/周征波/侯祥玲,军旅剧/历史剧/剧情/粤语电视剧/超清1080P,领袖,2014,国语,6.3,内地,石伟,3577,9728,36530000,6151
王鹏凯/孙耀琦,言情剧/古装剧/剧情/粤语电视剧,好汉1箩筐,2008,国语,6.6,内地,黄鹤,128,377,766000,249
甘婷婷/朴海镇/张俪/徐光/朱琳/林宇中/朱子岩/赵兆/司源/邱枫/苏茂洋/金莉莉,青春剧/偶像剧/言情剧/都市/粤语电视剧/超清1080P,恋爱相对论,2014,国语,8.4,内地,崔亮,15741,95706,153000000,79965
田亮/郭珍霓/段钧豪/万弘杰/李天余/赵雪莲,言情剧/年代剧/粤语电视剧/超清1080P,泪洒尘缘,2011,国语,5.5,内地,高力强,2236,5000,14580000,2764
田小洁/高瑜/王丽云/杜敏赫,家庭剧/言情剧/剧情/粤语电视剧/超清1080P,不要离开我,2011,国语,5.9,内地,王国贤,218,532,2610000,314
田海蓉/凌潇肃/刘立伟/赵纯阳/姬麒麟/杨梅/亓亮/彭玉凤/张宇彤/张峰,家庭剧/年代剧/粤语电视剧/超清1080P,关中匪事,2004,国语,7.2,内地,张汉杰,1974,7145,35240000,5171
田海蓉/李媛媛/薛佳凝/吕梁/黄奕/杨宝龙/奚美娟/吴晓敏/李晴/夏正兴,历史剧/年代剧/粤语电视剧/超清1080P,世纪人生,1999,国语,7.2,内地,谢晋/金继武/葛晓英,1701,6010,11310000,4309
田海蓉/邓超/姚芊羽/贾乃亮/汤唯,青春剧/言情剧/粤语电视剧/超清1080P,女人不哭,2006,国语,8.7,内地,澄丰,10677,80904,83650000,70227
申东浩/Hoony Hoon/成雄/朱多英,青春剧/言情剧/偶像剧/粤语电视剧/超清1080P,神圣的领地,2012,韩语,9,韩国,未知,2537,26367,7800000,23830
申军谊/刘蓓/李强/倪雪华,言情剧/剧情/都市/粤语电视剧/超清1080P,深圳之恋,1995,国语,6.5,内地,申亭亭,163,467,606000,304
申军谊/吴家丽/陈刚/姜鸿波/张龄心/臧金生,言情剧/剧情/粤语电视剧,边城落日,2001,国语,6.8,内地,张孝正,30,95,378000,65
申军谊/蒋林静/张山,言情剧/都市/悬疑剧/粤语电视剧/超清1080P,中国神探,2008,国语,6.8,内地,白永成,481,1514,4350000,1033
申军谊/赵小锐/王茜/张潮/王伯昭/李娜/高敬瑜,罪案剧/家庭剧/言情剧/悬疑剧/粤语电视剧,生死锐变,2002,国语,6.5,内地,徐庆东,1219,3468,19110000,2249
申军谊/韩青/陈小艺,罪案剧/剧情/粤语电视剧/超清1080P,紧急追捕,2002,国语,6.5,内地,赵镭,522,1482,6310000,960
白凡,罪案剧/剧情/悬疑剧/粤语电视剧/超清1080P,罪域,2008,国语,6.7,内地,柳国庆,1267,3821,10290000,2554
白恩/柴碧云/吴佩柔/隋咏良/迟蓬/刘宸希/朱家三/王也天/林沐然/洪剑涛/张喜前/马以,喜剧/青春剧/都市/粤语电视剧/超清1080P,侯天明的梦,2015,国语,6.6,内地,梦继,2387,7011,19450000,4624
盛超/馨子/张继/顾成栋/曲鑫/黄圣依,青春剧/言情剧/偶像剧/粤语电视剧/超清1080P,红苹果乐园,2003,国语,8.3,内地,冯吉/阿亮,2403,14173,14070000,11770
盛骏/金明洙/李民基,喜剧/青春剧/言情剧/偶像剧/粤语电视剧/超清1080P,闭嘴花美男乐队,2012,韩语,9.4,韩国,佚名,5035,85867,30060000,80832
瞿颖/赵越/张子健/方青卓/刘奕君,言情剧/剧情/都市/粤语电视剧,纽约丽人,2000,国语,6,内地,都晓,100,249,777000,149
瞿颖/邢岷山/刘炎均/侯乃文/曹蓬,青春剧/家庭剧/言情剧/粤语电视剧/超清1080P,红绒花,1996,国语,5.9,内地,赵宝刚,211,513,1680000,302
石\u3000凉/苏\u3000瑾/寇振海/宋\u3000佳/屠夏岩,青春剧/剧情/都市,故乡的云,2007,国语,4.9,内地,李舒,103,202,425000,99
石文中/程煜/马亮/朱婷/宋韦杰/王馨苒/张振洋,罪案剧/悬疑剧/剧情/都市/粤语电视剧/超清1080P,警中警之警中兄弟,2014,国语,7.3,内地,段勇,2861,10757,29380000,7896
祖峰/颜丹晨/史光辉/芦菲/芦芳生/马京京/李  杨/洪  悦/王予鑫/池  源,军旅剧/言情剧/年代剧/谍战剧/粤语电视剧/超清1080P,独狼,2013,国语,7.3,内地,陶秋普,29135,107937,331000000,78802
秋瓷炫/唐禹哲/陈昊/赵擎/禹童/钱泳辰/王希维/胡睿/王/潘丽丽,商战剧/言情剧/都市/偶像剧/粤语电视剧/超清1080P,恋上黑天使,2015,国语,8.7,内地,罗长安,14904,114417,181000000,99513
秦卫东/李菁菁/孙聪/刘婉婷/王晓曦/黄晓娟,喜剧/家庭剧/农村剧/粤语电视剧/超清1080P,欢天喜地对亲家,2016,国语,7.4,内地,王晓曦,1036,4042,14260000,3006
秦卫东/李菁菁/邵峰,喜剧/家庭剧/言情剧/农村剧/粤语电视剧/超清1080P,欢天喜地对亲家,2016,国语,8.3,内地,王晓曦,6437,37029,121000000,30592
秦岚/吕颂贤/潘仪君/李宗翰/郭珍霓/林江国/姜鸿/岳跃利/翁虹/潘虹/保剑锋/杜晓婷,言情剧/古装剧/粤语电视剧,绣娘兰馨,2007,国语,8.7,内地,金鳌勋/黄伟杰,2522,19547,20190000,17025
秦岚/黄少祺/寇世勋/吴竞/段秋旭/洛葳,剧情/家庭剧/言情剧/古装剧/粤语电视剧,第1茶庄,2006,国语,6.3,内地,袁英明,566,1510,3380000,944
秦汉/张铎/印小天/何赛飞/张静初/王同晖,古装剧/剧情/粤语电视剧,紫玉金砂,2005,国语,6.7,内地,胡雪桦,97,293,611000,196
秦汉擂/赵奕欢/文卓/邹杨,喜剧/青春剧/古装剧/网络剧/粤语电视剧/超清1080P,包笑公堂,2014,国语,7.6,内地,管晓杰,3384,13984,6880000,10600
秦海璐/苗圃/董勇/张涵予/齐欢,家庭剧/言情剧/粤语电视剧,女人的选择,2006,国语,5.4,内地,杨小雄,1455,3188,17330000,1733
秦海璐/郭晓东/江祖平/胡兵/解惠清/刘冠麟/唐熙/陆昱霖/姬麒麟/高宝宝/田岷/徐溢/李芳淙,都市/家庭剧/言情剧/粤语电视剧/超清1080P,妈妈向前冲,2015,国语,6.8,内地,张自强,43771,137852,196000000,94081
程煜/刘威葳/毕彦君,罪案剧/剧情/粤语电视剧,不想重来,2004,国语,6.3,内地,李文歧,108,291,848000,183
程煜/王奎荣/石兆琪,罪案剧/剧情/粤语电视剧/超清1080P,对峙,2007,国语,6.1,内地,张夷非,2273,5768,11940000,3495
章申/宁静/萧蔷/石琳/刘佩琦/傅艺伟,剧情/年代剧/粤语电视剧/超清1080P,大马帮,2004,国语,6.9,内地,马功伟,237,765,2800000,528
章贺,剧情/年代剧,春露,2008,国语,6.3,内地,朱仲丽,42,112,307000,70
童蕾/周海媚/刘佳/王策/奇道/傅冲,家庭剧/剧情/都市/粤语电视剧/超清1080P,婚里婚外那些事,2014,国语,6.8,内地,王志强,151,468,2320000,317
筱原凉子/三浦春马/藤木直人,喜剧/言情剧/剧情/都市/粤语电视剧/超清1080P,最后的灰姑娘,2013,日语,7,日本,田中亮/平野真,9444,31869,16520000,22425
纳瓦·君拉纳拉/Charebelle Lanlalin,青春剧/言情剧/剧情/粤语电视剧/超清1080P,无忧的天堂,2012,国语,7.5,泰国,"""PSant""",8322,33631,34930000,25309
练束梅/李健/刘亭作/苇青,剧情/农村剧/粤语电视剧/超清1080P,3妹,2016,国语,6,内地,习辛,4667,11709,40440000,7042
细龟/张耀天/朱盈盈/玟曦/容子菲/柯汶/戴明辉/何雪晴/邓宇敏/伍国宝,喜剧/都市/粤语电视剧/超清1080P,笑时代,2015,粤语,6.7,内地,何钧,6883,20756,17370000,13873
维拉帕特·苏帕派布尔/卡曼妮·耶美肯/Ae Isariya,青春剧/言情剧/偶像剧/都市/粤语电视剧/超清1080P,天鹅套索,2014,国语,8.2,泰国,WatcharaSangsuwan,7687,42783,43660000,35096
罗伟/刘萌萌/朱宏嘉/李克俭/刘劲/王伍福/姚居德/谭皓/宋雨霏/高放/王光辉,军旅剧/年代剧/历史剧/粤语电视剧/超清1080P,历史永远铭记,2015,国语,8.5,内地,万盛华,1785,12022,14320000,10237
罗刚/吴樾/李馨雨/雷恪生/李倩,宫廷剧/历史剧/古装剧/粤语电视剧,大明末年,2008,国语,6.2,内地,王静/赵路,485,1273,2820000,788
罗刚/蒋恺/陈曦/廖学秋/邬玉君/王余昌,剧情/都市/粤语电视剧,再婚劫,2007,国语,5.2,内地,谭晓寅,220,456,780000,236
罗嘉良/唐国强/于小慧/李婉僮/杜雨露/余小雪/孙强/严洪智/李大光,历史剧/古装剧/剧情/粤语电视剧/超清1080P,大航海,2009,国语,8.2,内地,马骁,268,1530,3090000,1262
罗嘉良/王学兵/林家栋/杨蓉/李婷宜,武侠剧/古装剧/剧情/粤语电视剧,天涯追缉令,2004,国语,5.6,内地,文龙/何洛,785,1768,4200000,983
罗嘉良/苏岩/苗圃/白冰/石天硕,言情剧/偶像剧,完美结局,2009,国语,8.9,内地,方刚亮,282,2658,4080000,2376
罗晋/王媛可/林京来/王思思/赵正阳/李勤勤/孙熙/张蓓蓓/于莎莎,青春剧/家庭剧/言情剧/偶像剧/粤语电视剧/超清1080P,爱的相对论,2013,国语,8.4,内地,庞好,2628,16605,43990000,13977
罗钢/赵亮/欧阳奋强/张春,剧情/悬疑剧/粤语电视剧/超清1080P,密电风云,2005,国语,5.8,内地,欧阳奋强,859,2030,6610000,1171
翁家明/陈德容/温兆伦/褚颖颖/嵇波,言情剧/剧情/都市/粤语电视剧/超清1080P,台商,2012,国语,6.9,内地,丰声,82,263,891000,181
翁虹/周萍/孔斐/赵勇/刘德一/马静,喜剧/家庭剧/言情剧/粤语电视剧,都市俏辣妹,2002,国语,6,内地,束一德,587,1456,1680000,869
翁虹/戴娇倩/曹炳坤/郝平/严晓频/李芯逸/王丽云,剧情/都市/家庭剧/言情剧/粤语电视剧/超清1080P,错婚,2014,国语,6.6,内地,安占军,21850,64869,143000000,43019
翁虹/聂远/王思懿/蒋林静/王刚,宫廷剧/言情剧/古装剧/粤语电视剧,明末风云2,2006,国语,6.4,内地,虞军豪,590,1643,3090000,1053
翟天临/王志飞/刘欢(i)/徐翠翠/徐百卉/程媛媛,军旅剧/剧情/谍战剧/粤语电视剧/超清1080P,决杀,2015,国语,7.2,内地,余丁,15036,53854,220000000,38818
耿乐/陈丽娜/公磊/王伟/刘家良/徐少强/三浦研一/耿长军/甘雨/盖克/齐志/李明珠3,剧情/谍战剧/悬疑剧/粤语电视剧/超清1080P,猜拳,2015,国语,7.2,内地,韦大军,4799,16994,78240000,12195
聂远/朱茵/钟欣潼/安以轩/方中信/谭耀文?/黄秋生/高虎/吴庆哲/张彤,剧情/言情剧/武侠剧/古装剧/粤语电视剧/超清1080P,雪山飞狐,2007,国语,6.8,内地,王晶/钟少雄/谭友业/江道海,2921,9209,17400000,6288
聂远/朴诗妍/洪宇宙/巴音/刘佳/刘芸,历史剧/古装剧/剧情/粤语电视剧,汗血宝马,2004,国语,6,内地,吴子牛,1196,3025,6090000,1829
聂远/段秋旭/常铖/洪雁/刘晓庆/刘佩琦/申军谊/柏雪,言情剧/古装剧/剧情/粤语电视剧,京城4少,2004,国语,6.3,内地,白钢,778,2127,2490000,1349
聂远/王学兵/何润东/黄少祺/沈傲君/陈怡蓉/岳跃利/寇振海,武侠剧/古装剧/剧情/粤语电视剧/超清1080P,4大名捕斗将军,2001,国语,6.1,内地,吴耀权/刘海波/张敬业,2971,7599,9370000,4628
聂远/黄奕/师小红/张铁林/沙溢,喜剧/言情剧/古装剧/粤语电视剧/超清1080P,上错花轿嫁对郎,2000,国语,9.3,内地,张子恩,22707,316584,108000000,293877
肖显鹏/李大光/崔奕,军旅剧/剧情/都市/粤语电视剧/超清1080P,士兵的故事,1997,国语,7.1,内地,李晓军,81,282,350000,201
胡亚捷/宋春丽/谭小燕/申军谊,言情剧/剧情/年代剧/粤语电视剧,便衣警察,2005,国语,6.7,内地,蔡洪德/林汝为,73,221,316000,148
胡兵/安以轩/黄维德/傅淼/萧蔷/保剑锋/于小伟/陈莎莉/刘怡君/宋晓英,喜剧/青春剧/言情剧/偶像剧/粤语电视剧,爱情男女,2009,国语,6.5,内地,伍宗德,1797,5161,6450000,3364
胡兵/张庭/张庭/黄奕/寇振海/马可（演员）/Tae/戴军/任天野/曹曦文/方圆,都市/偶像剧/悬疑剧/科幻剧/粤语电视剧/超清1080P,绝对计划,2005,国语,9,内地,杨文军,1339,13408,11940000,12069
胡兵/瞿颖/张世/张本渝/沈傲君,言情剧/剧情/都市/粤语电视剧/超清1080P,真情告白,1999,国语,7.1,内地,何澍培,259,887,1220000,628
胡兵/袁立/刘佩琦/傅彪/夏雨/马雅舒,剧情/年代剧/粤语电视剧,啼笑因缘,2004,国语,5.9,内地,黄蜀芹,184,447,1400000,263
胡军/刘交心/唐国强/刘劲/霍思燕/郭柯宇,历史剧/剧情/年代剧/谍战剧/粤语电视剧/超清1080P,西安事变,2007,国语,7.2,内地,叶大鹰,328,1169,5320000,841
胡军/林志颖/高虎/刘亦菲/刘涛/陈好/周冰清/修庆/汤镇宗/王海珍/杨蕊/蒋欣/钟丽缇/阮丹宁/李/王璐瑶/高远/李勇勇/石兰/任泽巍,武侠剧/古装剧/粤语电视剧/超清1080P,天龙8部,2004,国语,9.7,内地,周晓文/鞠觉亮,167945,5590800,233000000,5422855
胡军/柯蓝/冯恩鹤/常方源/赵子惠/霍亚明/陈锐/佟凡/郑强/邓刚,谍战剧/军旅剧/剧情/粤语电视剧/超清1080P,地下地上之大陆小岛,2015,国语,7.7,内地,张汉杰,8475,37202,79690000,28727
胡军/陆玲,军旅剧/剧情/粤语电视剧/超清1080P,惊涛,1999,国语,6.8,内地,周力,873,2747,4030000,1874
胡可/董勇/姚刚/孟霞/孙锡爷林家川,家庭剧/言情剧/剧情/都市/粤语电视剧/超清1080P,我在等你回家,2013,国语,5.5,内地,陈柯,891,2002,4880000,1111
胡夏,言情剧/偶像剧/粤语电视剧/超清1080P,乐动青春,2011,国语,8.6,内地,陈奕先,461,3220,2350000,2759
胡悦/王学兵/李小冉/于荣光/冯国庆/潘艺心/王珞丹/陈剑月,家庭剧/悬疑剧/粤语电视剧,可可西里,2008,国语,7.1,内地,徐耿,157,533,4190000,376
胡静/李宗翰/杜雨露/马少骅,言情剧/剧情/年代剧/粤语电视剧,欢颜,2005,国语,5.3,内地,夏波,57,122,368000,65
胡静/翟天临/翁虹/馨子/于毅/吴玉芳/贺彬/徐婧灵/张铭轩,言情剧/剧情/年代剧/粤语电视剧/超清1080P,泪洒女人花,2015,国语,6.9,内地,林添一,37589,120453,282000000,82864
臧金生/李修蒙/王耀辉,军旅剧/历史剧/年代剧/粤语电视剧,喋血英魂,2006,国语,4.8,内地,卢卫国,3317,6368,8850000,3051
舒淇/霍建华/李俊锋/侯勇/江华/于荣光/郑则士/刘芸/姚采颖/贾乃亮/阿庞/董志华/司光敏/王星凯/罗湘晋,言情剧/古装剧/粤语电视剧/超清1080P,风尘3侠之红拂女,2006,国语,8.9,内地,侯继元/任海滔,3103,28082,22750000,24979
舒燕/江奇霖/高昊/张艺馨,喜剧/青春剧/言情剧/网络剧/粤语电视剧/超清1080P,剩斗士的店,2015,国语,7.5,内地,董力,1685,6766,14330000,5081
舒畅,神话剧/言情剧/古装剧/剧情/粤语电视剧/超清1080P,精卫填海,2006,国语,8.9,内地,梁国冠,4872,42899,45830000,38027
艾东/毕彦君/冯静,剧情/都市/粤语电视剧,急救生活,2008,国语,7.7,内地,祝君,208,913,1410000,705
艾丽娅/夏力薪,家庭剧/言情剧/剧情/粤语电视剧/超清1080P,太阳花,2002,国语,5.5,台湾,胡秀兰,574,1274,2010000,700
苏克/李瀚均,喜剧/剧情/都市/偶像剧,蓝顶会所,2004,国语,4.7,内地,李永华,86,161,268000,75
苏可/李梅可/熊睿玲/牛群/李燕生/康晓熙/廖健,喜剧/剧情/农村剧/粤语电视剧/超清1080P,鲜花盛开的村庄,2014,国语,6.5,内地,陈福黔,2039,5751,14210000,3712
苏可/杨欣/陈紫函/王伟/李桂平/徐畅,剧情/粤语电视剧/超清1080P,天下1碗,2014,国语,6.8,内地,刘海涛,2421,7554,13100000,5133
苏岩/张铎/丁子峻/安雅/王道/许圣楠,家庭剧/言情剧/都市/粤语电视剧,情陷巴塞罗那,2009,国语,5.8,内地,朱翊,228,544,971000,316
苏岩/谢兰/车晓/刘之冰/刘欢(i),家庭剧/言情剧/剧情/粤语电视剧/超清1080P,心火,2006,国语,6,内地,曾晓欣/陈冬冬,350,870,1780000,520
苏岩/陈钢/鲍大志/刘丹/毕彦君/乔琛/王晖/张佳培/李迎旗/黄奕,青春剧/言情剧/都市,都市丽人行,2000,国语,5.8,内地,李家琦,152,363,4660000,211
苏岩/马元/邵峰/黄觉,言情剧/剧情/都市/粤语电视剧/超清1080P,曾经与你有个梦,2011,国语,6.2,内地,梁凯程,847,2211,2440000,1364
苏有朋/王艳/宋丹丹/赵毅/寇振海/姜黎黎/黄晓明/吴晓敏/曹秋根/鲁文/佟瑞欣/林静/方圆/金铭,喜剧/古装剧/粤语电视剧/超清1080P,无敌县令,2002,国语,9.6,内地,沈庄,13418,358537,81380000,345119
苏有朋/贾静雯/高圆圆/陶虹/张铁林/张国立/陈秀丽/陈紫函/郭妃丽/韩夫一/王刚/于文仲/李进荣/李晟毓/刘恒宇/刘春祥/李连义/李保成,言情剧/武侠剧/古装剧/粤语电视剧/超清1080P,倚天屠龙记,2003,国语,9.5,内地,赖成,150910,2989174,206999999,2838264
苏有朋/赵薇/沈敏/朱曼芳/周笑莉/方舟波/曹铎/邰智源/季芹/田丰,青春剧/言情剧/偶像剧/粤语电视剧/超清1080P,老房有喜,1999,国语,8,内地,赖建国,2342,11462,10550000,9120
苗乙乙/任天野/赵纯阳/张宇彤,剧情/年代剧/粤语电视剧,关中秘事,2003,国语,6.2,内地,张汉杰,65,173,802000,108
苗圃/任泉,家庭剧/言情剧/都市/粤语电视剧,婚内外,2007,国语,5.6,内地,蒋钦民,915,2065,4390000,1150
苗圃/周一围/韩童生/宋晓英/李彬/崔志刚/马丽/代旭/胡丹丹/王佳佳/王伟源/张京生,家庭剧/剧情/都市/粤语电视剧/超清1080P,香火,2015,国语,9.2,内地,高寒,3962,52037,103000000,48075
苗圃/白乐安/郑君/张晓雪,剧情/都市/农村剧/粤语电视剧/超清1080P,呼啸山乡,1996,国语,6,内地,程文宽/霍秉全/陈卫国,626,1552,4290000,926
苗圃/郝子铭/黄维德/李子雄/高雄/薛薇/李肖宁/赵晋/孟霞,剧情/年代剧/粤语电视剧/超清1080P,罗龙镇女人,2015,国语,8,内地,黄建勋,24336,120592,313000000,96256
苗永壮/邬承希/杨雨新,穿越剧/武侠剧/网络剧/粤语电视剧/超清1080P,哎呀我去之天龙8部,2015,国语,4.8,内地,杨虎腾,9537,18379,21670000,8842
苗海忠/虞梦/王玉宁/张海燕/英壮/李颖/蔡明,都市/喜剧/青春剧/言情剧,旅行社的故事,2004,国语,7.4,内地,英达,312,1195,1330000,883
苟音瑛/耿新/谢思兵/魏娜,罪案剧/剧情/悬疑剧/粤语电视剧,指控,2005,国语,5.6,内地,刘彬,502,1151,1750000,649
英壮/牛莉/林熙越/许娣/齐欢/曾黎/巩汉林,喜剧/言情剧/剧情,全时空接触,2003,国语,6.5,内地,英达,131,372,275000,241
英达/梅婷/贾妮/丁霄汉/赵毅,喜剧/言情剧/剧情/都市,税务所的故事,2004,国语,6.7,内地,英达,123,369,410000,246
英达/雷恪生/陈锐/田小洁/王丽云/丁柳元/高瑜/李鑫雨,家庭剧/言情剧/年代剧/粤语电视剧/超清1080P,大宅院的女人,2010,国语,6,内地,刘伟明,2428,6059,8000000,3631
范伟/范雷/范志博/夏力薪/杨志刚/张译,喜剧/剧情/粤语电视剧/超清1080P,雷哥老范,2010,国语,7.7,内地,郭林,604,2618,6740000,2014
范冰冰/张丰毅/李治廷/张馨予/张钧甯/李晨/张庭/周海媚/王惠春/李李仁/李解/张彤/米露/孙佳奇/张定涵/施诗,宫廷剧/言情剧/历史剧/古装剧/粤语电视剧/超清1080P,武媚娘传奇,2014,国语,8.7,内地,高翊浚,2036,15416,28360000,13380
范冰冰/张丰毅/李治廷/张馨予/张钧甯/李解/张庭/李晨/周海媚/王绘春,宫廷剧/言情剧/历史剧/古装剧/粤语电视剧/超清1080P,武媚娘传奇,2014,国语,8.8,内地,高翊浚,1311,10802,14650000,9491
范冰冰/赵文u/马仑/纪宁/张彤/张静东/臧金生,宫廷剧/历史剧/古装剧/粤语电视剧/超清1080P,大唐芙蓉园,2007,国语,8,内地,周晓文,5379,27334,22550000,21955
范冰冰/韩青/杜志国,言情剧/古装剧/粤语电视剧,乱世飘萍,2002,国语,6.6,内地,马骁/井泉,458,1364,1740000,906
范明/王雅捷/倪大红/于月仙/安泽豪/陶慧敏/王艺铮/于洋/雷恪生/肖辉/徐子菲/华子,家庭剧/言情剧/粤语电视剧/超清1080P,外姓兄弟,2014,国语,6.7,内地,刘国权,2412,7363,10940000,4951
范明/闫学晶/张一龙/苇青/马浩博/张恩齐/鞠庆洲/曹力/肖辉,家庭剧/言情剧/都市/粤语电视剧/超清1080P,继父回家,2015,国语,7.4,内地,习辛,22035,84853,248000000,62818
