演员, 类型, 整理后剧名, 上映时间, 语言, 评分, 地区, 导演, 差评数, 评分人数, 播放量, 好评数
霍思燕/冯绍峰/吴晓敏/李立/关少曾/张建新/吴竞/张芝华/杨大鹏/屈h/王聪/管羽/陈丽丽/唐可/李智楠, 青春剧/家庭剧/言情剧/粤语电视剧/超清1080P, 夫妻1场, 2009.0, 国语, 7.8, 内地, 胡储玺, 27102.0, 124253.0, 113999999.0, 97151.0
霍思燕/雷佳音/曹征/韩烨/顾艳/吕凉/唐以诺/邢瀚卿/王浩钧/方子春, 剧情/都市/家庭剧/言情剧/粤语电视剧/超清1080P, 我的媳妇是女王, 2015.0, 国语, 8.3, 内地, 俞钟, 63488.0, 380390.0, 333000000.0, 316902.0
靳东/高斯/王诗槐/宋雨霏, 家庭剧/剧情/农村剧/粤语电视剧/超清1080P, 伤不起的青春, 2012.0, 国语, 6.3, 内地, 赵启强, 859.0, 2348.0, 4600000.0, 1489.0
韩再芬/李婷/姚刚/彭心宜/彭博/钟超, 商战剧/家庭剧/剧情/都市/粤语电视剧, 血浓于水, 2009.0, 国语, 5.8, 内地, 李小明/姚雷, 102.0, 240.0, 771000.0, 138.0
韩庚/黄奕/张峻宁/关智斌/容祖儿/郑希怡/樊志起, 青春剧/偶像剧/粤语电视剧, 青春舞台, 2009.0, 国语, 10.0, 内地, 余淳, 335.0, 151645.0, 12110000.0, 151310.0
韩雨芹/崔林/杨梓铎/乔振宇, 青春剧/言情剧/偶像剧/粤语电视剧, 男生女生, 2002.0, 国语, 6.9, 内地, 徐宏辉, 206.0, 665.0, 736000.0, 459.0
韩雪, 言情剧/剧情/都市/粤语电视剧/超清1080P, 爱不可以伤, 2013.0, 国语, 5.6, 内地, 陶秋生, 489.0, 1116.0, 933000.0, 627.0
韩雪/杨雪/朱泳腾/马文龙/尹铸胜, 言情剧/剧情/都市/粤语电视剧/超清1080P, 明天我不是羔羊, 2006.0, 国语, 7.1, 内地, 于建福/唐洪根, 1195.0, 4063.0, 4520000.0, 2868.0
韩雪/苏有朋/赵君/陈龙/胡可/薛佳凝, 言情剧/悬疑剧/粤语电视剧, 热爱, 2009.0, 国语, 8.9, 内地, 范小天, 227.0, 2154.0, 5400000.0, 1927.0
韩雪/蒋毅/于娜/胡兵/骆达华/陆昱霖/苑琼丹/穆婷婷/朱薇薇, 家庭剧/言情剧/粤语电视剧/超清1080P, 亲爱的回家, 2012.0, 国语, 8.4, 内地, 罗福, 8483.0, 54546.0, 164000000.0, 46063.0
韩雪/陈龙/乔振宇/柯佳鳢蒋梦婕/胡宇威/李宗翰/林佑威/李金铭/白歆惠/王灿/胡可/曹永廉/邓家佳/张睿家/徐少强/于小磊/彭凌, 剧情/神话剧/言情剧/古装剧/粤语电视剧/超清1080P, 聊斋新编, 2015.0, 国语, 8.3, 内地, 黄祖权/蓝志伟/麦炳华/谭朗昌, 2944.0, 17732.0, 55430000.0, 14788.0
韩青/何晴/姚安濂, 剧情/都市/粤语电视剧, 医学调查, 2006.0, 国语, 7.2, 内地, 闫宇彤, 182.0, 647.0, 1580000.0, 465.0
韩青/李诚儒/张立/毛俊杰/王昌娥/张恩齐/孟召重/于笑/李印/李洋/贾梓, 罪案剧/悬疑剧/剧情/粤语电视剧/超清1080P, 清网行动, 2014.0, 国语, 8.2, 内地, 张志/王兵, 5242.0, 29431.0, 77010000.0, 24189.0
韩青/柴鸥/赵纯阳/宋运成/崔可法, 罪案剧/剧情/粤语电视剧/超清1080P, 跨国追逃, 2002.0, 国语, 6.8, 内地, 张汉杰, 294.0, 906.0, 2960000.0, 612.0
韩青/梁馨/赵纯阳, 罪案剧/剧情/粤语电视剧, 不朽的勋章, 2003.0, 国语, 4.8, 内地, 张汉杰, 63.0, 121.0, 687000.0, 58.0
韩青/潘星谊/吴刚, 罪案剧/剧情/粤语电视剧/超清1080P, 天眼, 2003.0, 国语, 6.4, 内地, 姚远, 337.0, 935.0, 3530000.0, 598.0
颜世魁/曲国强/黄品沅/韦力, 罪案剧/都市/悬疑剧/粤语电视剧, 扫黑重案组, 2001.0, 国语, 6.0, 内地, 吕枫, 454.0, 1133.0, 3890000.0, 679.0
颜丙燕/于震/赵子惠/王茜/王往/张立, 军旅剧/历史剧/剧情/粤语电视剧/超清1080P, 走出硝烟的女人, 2012.0, 国语, 5.9, 内地, 赵俊凯, 1362.0, 3291.0, 10350000.0, 1929.0
颜丙燕/姜武/吴冕/傅淼/韩青, 家庭剧/言情剧/都市/粤语电视剧/超清1080P, 良心, 2014.0, 国语, 7.6, 内地, 陈燕民, 6361.0, 26208.0, 63930000.0, 19847.0
颜丹晨/于震/刘钧/韩烨/王乐君/王韦智/王宇/傅天骄/闫霖菲/孟蔚, 年代剧/谍战剧/粤语电视剧/超清1080P, 密使2, 2014.0, 国语, 7.5, 内地, 侯明杰, 8991.0, 35841.0, 45510000.0, 26850.0
颜丹晨/印小天/范雷/林静/王丽云/沈丹萍/梁天/柏青, 家庭剧/农村剧/言情剧/剧情/粤语电视剧/超清1080P, 油菜花香, 2014.0, 国语, 7.2, 内地, 李京/武洪武, 5890.0, 20875.0, 39870000.0, 14985.0
额布斯/刘禹佟/梦玉宝, 军旅剧/剧情/粤语电视剧, 血沃丰碑, 2006.0, 国语, 6.3, 内地, 赵继烈, 772.0, 2096.0, 9320000.0, 1324.0
马伊P, 家庭剧/剧情/农村剧/粤语电视剧/超清1080P, 5妹, 2005.0, 国语, 7.2, 内地, 刘新, 2951.0, 10670.0, 20510000.0, 7719.0
马伊P/孙玮/陈锦鸿, 青春剧/家庭剧/言情剧/粤语电视剧, 别说爱情苦, 2006.0, 国语, 6.2, 内地, 李路, 605.0, 1583.0, 1960000.0, 978.0
马光泽/邓莉/刘长纯/吴倩/李克纯, 剧情/年代剧, 皎洁的月亮, 2008.0, 国语, 5.2, 内地, 姜申, 53.0, 111.0, 254000.0, 58.0
马千珊/陈道明/黄海冰/李鸣/何赛飞, 言情剧/古装剧/剧情/粤语电视剧, 魂断秦淮, 2002.0, 国语, 6.2, 内地, 王一持, 853.0, 2239.0, 3680000.0, 1386.0
马可/刘一含/梁超/蒋宏杰, 罪案剧/年代剧/悬疑剧/粤语电视剧/超清1080P, 暗夜心慌慌, 2006.0, 国语, 7.5, 内地, 庄帆, 184.0, 727.0, 1330000.0, 543.0
马天宇/闵春晓/邓莎/沈兰/陶昕然/谢朦/小李琳/王子瑜/吕红旭/翟羽佳/张佳莹/周子茵/郑毓芝, 言情剧/古装剧/粤语电视剧/超清1080P, 黛玉传, 2009.0, 国语, 9.3, 内地, 李平, 6192.0, 87375.0, 14680000.0, 81183.0
马少骅/刘金山/梁天/李琦, 剧情/年代剧/谍战剧/粤语电视剧, 追杀横路靖6, 2008.0, 国语, 6.9, 内地, 谢晓梅, 282.0, 908.0, 2620000.0, 626.0
马晓伟, 历史剧/剧情/粤语电视剧, 冼星海, 2005.0, 国语, 7.5, 内地, 段果平/程生生, 108.0, 429.0, 521000.0, 321.0
马景涛/宁静/斯琴高娃/斯琴格日勒, 言情剧/古装剧/剧情/粤语电视剧, 东归英雄, 2008.0, 国语, 7.4, 内地, 塞夫麦丽丝, 119.0, 458.0, 813000.0, 339.0
马景涛/宁静/胡静/钟汉良/张定涵/王耀庆/黄文豪/寇占文/丁宇佳, 神话剧/武侠剧/古装剧/粤语电视剧/超清1080P, 魔界之龙珠, 2004.0, 国语, 8.8, 内地, 潘文杰, 1520.0, 12180.0, 31070000.0, 10660.0
马景涛/岳翎/金铭/何晴/叶静/归亚蕾/刘雪华, 家庭剧/言情剧/粤语电视剧/超清1080P, 青青河边草, 1993.0, 国语, 6.9, 台湾, 沈怡, 9345.0, 30136.0, 62740000.0, 20791.0
马景涛/聂鑫, 家庭剧/剧情/粤语电视剧, 1路夫妻, 2008.0, 国语, 5.5, 内地, 范元, 1565.0, 3460.0, 7180000.0, 1895.0
马景涛/陈秀雯/马苏/李香琴/金燕玲, 剧情/年代剧/粤语电视剧, 爱在有情天, 2004.0, 国语, 6.7, 内地, 蔡兴平/李慧珠, 213.0, 654.0, 1620000.0, 441.0
马睿/任承浩, 喜剧/古装剧/网络剧/粤语电视剧/超清1080P, 还珠格格2015, 2015.0, 国语, 5.3, 内地, 姜欣欣, 53857.0, 113780.0, 37010000.0, 59923.0
马精武/徐秀琳/倪大红/徐帆/邵兵/刘燕军/杨若兮/刘莉莉, 剧情/都市/家庭剧/年代剧/言情剧/粤语电视剧, 大过年, 2007.0, 国语, 6.4, 内地, 黄力加, 1309.0, 3635.0, 5880000.0, 2326.0
马苏/柳云龙/申军谊/蒋林静/魏宗万/过齐鸣/刘洋/雷雷/马元/付磊/童晓梅/赵晨依/金丽婷/余心恬/申奥/周仲, 军旅剧/言情剧/粤语电视剧/超清1080P, 大西南剿匪记, 2010.0, 国语, 8.7, 内地, 李舒, 13507.0, 106993.0, 89510000.0, 93486.0
马苏/王阳/赵阳/李诚洁/于晓光/张谦/爱娃/林栋甫/李凤绪/肖荣生, 喜剧/青春剧/言情剧/偶像剧/粤语电视剧, 我的功夫女友, 2008.0, 国语, 6.5, 内地, 何培, 3113.0, 8795.0, 11790000.0, 5682.0
马苏/贾乃亮/唐国强/孙海英/吕丽萍/王璐瑶, 历史剧/古装剧/剧情/粤语电视剧, 大唐歌飞, 2003.0, 国语, 7.1, 内地, 陈洁/白钢, 287.0, 1003.0, 1450000.0, 716.0
马苏/郭涛/苏岩/韩青/周晓鸥/郝好/徐洁儿/许娣/李小燕, 家庭剧/言情剧/剧情/粤语电视剧/超清1080P, 还是夫妻, 2016.0, 国语, 7.8, 内地, 张晓光, 24839.0, 110521.0, 390000000.0, 85682.0
马诗红/袁志博/葛天/顾又铭, 军旅剧/剧情/谍战剧/粤语电视剧/超清1080P, 剿匪英雄, 2014.0, 国语, 7.3, 内地, 张国庆, 6611.0, 24303.0, 107000000.0, 17692.0
马跃/张咏荷/宾洁/彭玉, 言情剧/剧情/都市/粤语电视剧, 谁在你身边, 2007.0, 国语, 5.7, 内地, 孙沙, 30.0, 70.0, 224000.0, 40.0
马跃/林永健/王雅捷/侯天来/胡可/郭达/徐筠/沙景昌/王同辉/杨涵斌/李芯逸/彭博, 历史剧/剧情/年代剧/粤语电视剧/超清1080P, 抉择, 2015.0, 国语, 7.0, 内地, 高进军, 3729.0, 12494.0, 29040000.0, 8765.0
马跃/王茜华/霍青/张永强/刘洁/雷鸣/王若荔/马岩松/李宗华, 家庭剧/剧情/都市/粤语电视剧, 独生子女, 2008.0, 国语, 6.7, 内地, 安建, 168.0, 504.0, 1190000.0, 336.0
马跃/苗圃/金士杰/马少骅/孙宁/马精武/陆剑民/沈孟生, 宫廷剧/历史剧/古装剧/剧情/粤语电视剧/超清1080P, 贞观之治, 2006.0, 国语, 7.8, 内地, 张建亚, 1041.0, 4786.0, 6740000.0, 3745.0
马跃/陈丽娜/柳云龙, 罪案剧/家庭剧/剧情/悬疑剧/粤语电视剧, 知情者, 2003.0, 国语, 6.1, 内地, 曾晓欣, 164.0, 421.0, 1210000.0, 257.0
马跃/陈数/刘威葳/战卫华/狄剑青/柏寒/李赞/张海/由立平/王烈, 剧情/谍战剧/悬疑剧/粤语电视剧, 古城谍影, 2006.0, 国语, 5.6, 内地, 乔梁, 2058.0, 4654.0, 5560000.0, 2596.0
马雅舒/朱泳腾/岳跃利/杜志国/魏春光/张天其, 剧情/年代剧/粤语电视剧/超清1080P, 郎本无情, 2011.0, 国语, 5.9, 内地, 陈伟祥, 615.0, 1505.0, 4550000.0, 890.0
高云翔/侯梦瑶/袁咏仪/万梓良/亓航/高仁/徐麒雯/吴谨言/刘越/陈西贝/孙婉婷/蔡蝶, 宫廷剧/言情剧/古装剧/剧情/粤语电视剧/超清1080P, 多情江山, 2015.0, 国语, 8.2, 内地, 李惠民/白云默, 4378.0, 24847.0, 38630000.0, 20469.0
高云翔/吕夏/张铁林/战菁一/吕行/申军谊/廖京生/赵梓博/刘言语/杨升, 谍战剧/悬疑剧/粤语电视剧/超清1080P, 刀影, 2014.0, 国语, 8.6, 内地, 陈浩威, 12329.0, 87828.0, 118000000.0, 75499.0
高云翔/韦杰/茹萍/寇振海, 青春剧/言情剧/剧情, 飞翔的梧桐子, 2008.0, 国语, 5.4, 内地, 王金声, 464.0, 1009.0, 1360000.0, 545.0
高发/爱戴/杜源/刘晓洁/李海/徐红, 剧情/都市/军旅剧/粤语电视剧, 浮尘, 2004.0, 国语, 5.1, 内地, 杨世光, 115.0, 237.0, 757000.0, 122.0
高圆圆/张志忠/孙嘉一/黄梅萤/左翎/文章/刘欢/田小洁/林申, 青春剧/言情剧/都市/粤语电视剧, 你在微笑我却哭了, 2004.0, 国语, 6.4, 内地, 马俪文, 297.0, 836.0, 917000.0, 539.0
高明/杜雨露/李梦男/岳红/高亮/丁柳元/丁咛/关一/郑晓宁, 家庭剧/言情剧/粤语电视剧/超清1080P, 老爸的心愿, 2012.0, 国语, 7.5, 内地, 曾晓欣, 280.0, 1115.0, 18150000.0, 835.0
高明/王海燕/周显欣/严敏裘/翟万臣/雷汉/赵峥/寇振海/李强/曹克难, 剧情/年代剧/谍战剧/粤语电视剧, 誓言无声, 2003.0, 国语, 6.9, 内地, 毛卫宁, 620.0, 1980.0, 2680000.0, 1360.0
高曙光/于荣光/刘孜/付小源, 罪案剧/剧情/都市/粤语电视剧, 生死柬, 2002.0, 国语, 5.1, 内地, 于荣光, 76.0, 156.0, 1070000.0, 80.0
高曙光/刘小锋/白凡, 罪案剧/悬疑剧/粤语电视剧, 真情再现, 2005.0, 国语, 6.1, 内地, 王国富, 893.0, 2291.0, 12180000.0, 1398.0
高曙光/廖京生/赵恒煊/姜易宏/张东升/曾宏生/鲍国安/高明/廖学秋/王瑛, 罪案剧/青春剧/都市/粤语电视剧, 裸雪, 2003.0, 国语, 6.6, 内地, 曾剑锋, 542.0, 1574.0, 14750000.0, 1032.0
高曙光/杨童舒/修庆/陈实, 罪案剧/剧情/都市/粤语电视剧, 别忘了爱自己, 2007.0, 国语, 5.4, 内地, 黄文利, 897.0, 1940.0, 2110000.0, 1043.0
高曙光/耐安/李颖/韩松\u3000, 家庭剧/剧情/粤语电视剧/超清1080P, 1日夫妻百日恩, 1999.0, 国语, 5.4, 内地, 刘二威, 224.0, 485.0, 926000.0, 261.0
高瑜/姚刚/温峥嵘/白志迪/王丽云/白凡, 家庭剧/剧情/都市/粤语电视剧, 非亲姐妹, 2009.0, 国语, 5.7, 内地, 刘伟明, 272.0, 637.0, 1760000.0, 365.0
高虎/秦海璐/王彤/舒砚/李坤霖/海清, 青春剧/言情剧/粤语电视剧, 都是爱情惹的祸, 2007.0, 国语, 6.1, 内地, 刘惠宁, 1077.0, 2742.0, 30850000.0, 1665.0
魏小军/周乐/王同辉, 家庭剧/言情剧/剧情/都市/粤语电视剧, 爱你真的不容易, 2008.0, 国语, 5.3, 内地, 那彤, 161.0, 340.0, 808000.0, 179.0
鲁园/刘之冰/茹萍/史兰芽/王丽云/吕晓禾/杜宁林/苗海忠/李颖/曹翠芬, 剧情/家庭剧/言情剧/粤语电视剧/超清1080P, 守望幸福, 2005.0, 国语, 7.1, 内地, 曾晓欣/陈冬冬, 210.0, 724.0, 2080000.0, 514.0
鲍国安/吴晓敏/邢宇飞/王同辉/魏积安, 剧情/年代剧/谍战剧/粤语电视剧, 如此多娇, 2005.0, 国语, 6.3, 内地, 马骁, 319.0, 862.0, 1770000.0, 543.0
鲍国安/李丹阳/释小松/郑特/郑创译/宁则添, 剧情/青春剧/古装剧/粤语电视剧/超清1080P, 聪明小空空, 2012.0, 国语, 7.5, 内地, 都晓/马庭俊, 2199.0, 8845.0, 12950000.0, 6646.0
鲍国安/陶红/李明启/刘烨/王艳梅/李京京, 罪案剧/剧情/粤语电视剧/超清1080P, 女囚, 1998.0, 国语, 6.5, 内地, 张蒲安, 406.0, 1149.0, 4360000.0, 743.0
鲍大志/赵卫东/陈铮/颜冠英/英壮, 喜剧/军旅剧/剧情/粤语电视剧/超清1080P, 2号交通站, 2011.0, 国语, 8.0, 内地, 英壮, 920.0, 4618.0, 10280000.0, 3698.0
黄兆函/陶然/朱俊玮/邓飞/周澄奥/王宇威, 喜剧/青春剧/网络剧/粤语电视剧/超清1080P, 青春朋友圈, 2016.0, 国语, 7.3, 内地, 吴军, 3657.0, 13432.0, 13860000.0, 9775.0
黄圣依/吴孟达/陈国坤/元秋, 剧情/历史剧/武侠剧/古装剧/粤语电视剧/超清1080P, 功夫状元, 2005.0, 国语, 6.8, 内地, 钱升玮/陈伟祥, 2429.0, 7562.0, 14630000.0, 5133.0
黄圣依/扬子/李博/李奕娴/向能/孔祥玉, 言情剧/剧情/都市/偶像剧/粤语电视剧, 凭什么爱你, 2007.0, 国语, 6.1, 内地, 吴家骀, 253.0, 651.0, 2720000.0, 398.0
黄奕/张可颐/谢君豪/吴兴国, 家庭剧/言情剧/粤语电视剧, 长恨歌, 2006.0, 国语, 8.2, 内地, 丁黑, 1088.0, 5970.0, 8990000.0, 4882.0
黄奕/许绍洋/钟欣凌/刘仪伟/林韦君/何润东, 喜剧/言情剧/偶像剧/粤语电视剧, 后天美女, 2005.0, 国语, 9.2, 内地, 张正国, 1547.0, 20230.0, 15150000.0, 18683.0
黄子华/林恩京/李威/许绍雄/张天霖/张海燕/严屹宽/小李琳/詹小楠, 青春剧/言情剧/悬疑剧/粤语电视剧, 睡龙神探之情爱保险, 2007.0, 国语, 9.9, 内地, 沈雷, 200.0, 13549.0, 8270000.0, 13349.0
黄子华/蒋雯丽/秦海璐/陈 瑾/李佳U/游菱姝/梁 音/张 澍/孙维民/曹 磊, 言情剧/历史剧/年代剧/粤语电视剧, 非常公民, 2002.0, 国语, 6.9, 内地, 成浩, 908.0, 2919.0, 2030000.0, 2011.0
黄宏/张凯丽/斌子/白荟/李明臣/王尊/黄豆豆/钟小丹, 喜剧/家庭剧/言情剧/农村剧/粤语电视剧, 好人李成功, 2006.0, 国语, 6.1, 内地, 王维民, 782.0, 2021.0, 3190000.0, 1239.0
黄宗泽/戚薇/马天宇/孙骁骁/袁弘/林心如/胡桑/孙耀琦/张睿/吴倩, 古装剧/剧情/悬疑剧/粤语电视剧/超清1080P, 少年神探狄仁杰, 2015.0, 国语, 9.5, 内地, 林峰, 808.0, 16011.0, 18660000.0, 15203.0
黄少祺/李金铭/陶昕然/林韦君/林韦君/张庆庆/张琴/张琼姿/方数真, 言情剧/剧情/都市/粤语电视剧/超清1080P, 爱情不打烊, 2015.0, 国语, 8.0, 内地, 连春利/陈俊任, 5480.0, 28101.0, 46360000.0, 22621.0
黄少祺/田海蓉/张铁林/黄奕, 言情剧/古装剧/粤语电视剧, 龙凤奇缘, 2002.0, 国语, 6.2, 内地, 袁英明, 957.0, 2526.0, 2840000.0, 1569.0
黄志忠/刘孜/李芯逸/左小青/刘威/李强/公磊/赵亮, 军旅剧/历史剧/剧情/年代剧/粤语电视剧/超清1080P, 大漠苍狼, 2014.0, 国语, 7.1, 内地, 孙文学, 11241.0, 38577.0, 129000000.0, 27336.0
黄志忠/谢冰冰/姚刚, 军旅剧/谍战剧/悬疑剧/粤语电视剧/超清1080P, 天字1号, 2007.0, 国语, 8.4, 内地, 于立清, 2524.0, 15897.0, 35180000.0, 13373.0
黄志忠/马境/吴越/程煜/岳红/杨昆/刘小宁/郑昊, 家庭剧/剧情/农村剧/粤语电视剧/超清1080P, 生命中的好日子, 2016.0, 国语, 7.3, 内地, 董亚春, 9156.0, 33596.0, 118000000.0, 24440.0
黄文永/吕凉/刘寅/曹国辉/陈秀丽, 神话剧/古装剧/粤语电视剧/超清1080P, 财星高照, 1998.0, 国语, 7.2, 内地, 林雪兰, 207.0, 744.0, 1910000.0, 537.0
黄文豪/朱亚文/沈傲君/王绘春/吕行/赵子惠/王伯昭/崔波, 商战剧/言情剧/古装剧/粤语电视剧, 豪门金枝, 2005.0, 国语, 5.5, 内地, 沈好放, 1104.0, 2459.0, 2570000.0, 1355.0
黄日华/常戎/王菁华/六小龄童, 商战剧/言情剧/都市/粤语电视剧, 义海风云, 2001.0, 国语, 5.9, 内地, 田耕民/王鸣, 604.0, 1480.0, 3160000.0, 876.0
黄日华/温兆伦/邵兵/梅婷, 都市/悬疑剧/粤语电视剧/超清1080P, 别无选择, 2001.0, 国语, 6.2, 香港, 王新民, 1287.0, 3431.0, 4800000.0, 2144.0
黄明/张佳宁/刘莉莉/杜源/房子斌/王也天/吕夏/王奕盛/求斯, 喜剧/家庭剧/剧情/都市/粤语电视剧/超清1080P, 邻居也疯狂, 2015.0, 国语, 8.4, 内地, 俞钟, 12214.0, 75053.0, 125000000.0, 62839.0
黄晓明/修庆/秦岚/孙宁, 商战剧/剧情/年代剧/粤语电视剧, 龙票, 2004.0, 国语, 6.8, 内地, 龚艺群, 218.0, 690.0, 1700000.0, 472.0
黄晓明/刘亦菲/王洛勇/孔琳/陈紫函/孟广美/杨幂/谢昀杉/王嘉/杨蕊, 剧情/言情剧/武侠剧/古装剧/粤语电视剧/超清1080P, 神雕侠侣, 2006.0, 国语, 8.8, 内地, 于敏/赵箭, 17399.0, 144959.0, 144000000.0, 127560.0
黄晓明/郑家榆/冯雷/张明健/何美钿/毛乐/王艺璇/商蓉/崔奕/岳跃利/李晔/廖学秋/姜黎黎/李耕/邵万林, 言情剧/古装剧/偶像剧/粤语电视剧/超清1080P, 风流少年唐伯虎, 2003.0, 国语, 8.7, 内地, 朱德承/余明生/张耀星, 37850.0, 296477.0, 35800000.0, 258627.0
黄晓明/陈乔恩/乔任梁/谢君豪/吕佳容/戚迹/蔡俊涛/杨W/张捷/谢闻轩/郝泽嘉/崔新琴, 言情剧/年代剧/偶像剧/剧情/粤语电视剧/超清1080P, 锦绣缘华丽冒险, 2015.0, 国语, 8.5, 内地, 林合隆, 5068.0, 34364.0, 45510000.0, 29296.0
黄曼/靳东/陈昭荣/周奇奇/李天柱/郭郁滨/姚卓君/丁子玲, 剧情/家庭剧/年代剧/言情剧/粤语电视剧/超清1080P, 妇道, 2014.0, 国语, 6.8, 内地, 李云亮, 16341.0, 50558.0, 126000000.0, 34217.0
黄海冰/宋佳/含笑/李霞/刘晓烨, 古装剧/剧情/粤语电视剧/超清1080P, 大漠皇妃, 2001.0, 国语, 5.7, 内地, 范思曾, 1235.0, 2897.0, 2730000.0, 1662.0
黄海冰/方圆/聂鑫/王茂蕾/邓家佳/许还山/句号, 青春剧/言情剧/都市, 有你才快乐, 2006.0, 国语, 6.1, 内地, 曾剑锋, 60.0, 154.0, 193000.0, 94.0
黄海冰/王菁华/杨梓嫣/曹颖, 言情剧/武侠剧/古装剧/粤语电视剧/超清1080P, 新书剑恩仇录, 1994.0, 国语, 6.5, 内地, 李兆华/黎学文, 579.0, 1654.0, 3830000.0, 1075.0
黄海冰/聂远/林子聪/谢君豪/释小龙/童蕾/岳菁蔚/徐锦江, 武侠剧/古装剧/粤语电视剧/超清1080P, 隋唐英雄传, 2003.0, 国语, 8.8, 内地, 胡明凯, 26925.0, 218860.0, 134000000.0, 191935.0
黄海波/杨志刚/李强/王媛可/董晓燕/王新军/江涛/王柠/孙锂华/马元, 罪案剧/剧情/悬疑剧/粤语电视剧/超清1080P, 追, 2007.0, 国语, 6.9, 内地, 郭靖宇/柏杉, 2221.0, 7089.0, 13240000.0, 4868.0
黄海波/潘粤明/舒砚/刘梓娇/陈莎莉/樊志起/田重/田丽/张静仪/赵杨, 言情剧/年代剧/粤语电视剧, 新情义无价, 2009.0, 国语, 6.6, 内地, 赖水清, 1246.0, 3633.0, 10240000.0, 2387.0
黄海波/田海蓉/潘虹/唐国强/王洋/姚芊羽/邓超, 罪案剧/青春剧/谍战剧/悬疑剧/粤语电视剧/超清1080P, 谍战之特殊较量, 2004.0, 国语, 7.4, 内地, 何培, 16797.0, 65144.0, 28580000.0, 48347.0
黄海波/范志博/柏青/鞠庆洲/刘向京/赵子惠/尚大庆/杨猛, 言情剧/剧情/农村剧/粤语电视剧/超清1080P, 柳树屯, 2007.0, 国语, 6.0, 内地, 李俊岩/刘居冠, 3410.0, 8510.0, 15960000.0, 5100.0
黄磊/刘若英/李心洁, 青春剧/言情剧/剧情/粤语电视剧, 似水年华, 2003.0, 国语, 8.7, 内地, 黄磊/扈耀之, 97.0, 773.0, 513000.0, 676.0
黄维德/饶敏莉/吴迪/刘岳/赵岩松/张振华, 军旅剧/言情剧/年代剧/粤语电视剧/超清1080P, 待到山花烂漫时, 2014.0, 国语, 5.7, 内地, 段果平, 2898.0, 6717.0, 13920000.0, 3819.0
黄腾浩/胡安安/李佳颖/张明明/黄湘怡/杨子姗, 言情剧/都市/偶像剧/粤语电视剧/超清1080P, 温柔的慈悲, 2013.0, 国语, 6.7, 内地, 邓安宁, 85.0, 255.0, 592000.0, 170.0
黄薇/孙茜/王建国/赵玲, 军旅剧/粤语电视剧/超清1080P, 黄河在咆哮, 2015.0, 国语, 6.5, 内地, 谷锦云, 1574.0, 4533.0, 27050000.0, 2959.0
黄觉/杨恭如/李小璐, 商战剧/家庭剧/言情剧/年代剧/粤语电视剧, 风吹云动星不动, 2005.0, 国语, 6.3, 内地, 刘心刚, 476.0, 1288.0, 2590000.0, 812.0
黄觉/颜丹晨/张宝雯, 历史剧/剧情/年代剧/谍战剧/粤语电视剧/超清1080P, 黑色名单, 2011.0, 国语, 5.8, 内地, 余丁, 1360.0, 3263.0, 13590000.0, 1903.0
黑子/颜丹晨/储智博/翟万臣/许还山/王静/何珈好/岳红, 历史剧/古装剧/剧情/粤语电视剧, 商贾将军, 2007.0, 国语, 6.3, 内地, 李三林, 1040.0, 2791.0, 5220000.0, 1751.0
龚锦堂/黄锦裳/苏志丹/丁玲/张纹博/郭昶, 剧情/家庭剧/喜剧/粤语电视剧/超清1080P, 外来媳妇本地郎, 2000.0, 国语, 8.9, 内地, 陆晓光/王岗/王胜起/刘卫平/杨甲年, 1265.0, 11226.0, 16690000.0, 9961.0
